key1;key2;percent_31JAN2010;percent_28FEB2010;percent_31MAR2010;percent_30APR2010;percent_31MAY2010;percent_30JUN2010;percent_31JUL2010;percent_31AUG2010;percent_30SEP2010;percent_31OCT2010;percent_30NOV2010;percent_31DEC2010;percent_31JAN2011;percent_28FEB2011;percent_31MAR2011;percent_30APR2011;percent_31MAY2011;percent_30JUN2011;percent_31JUL2011;percent_31AUG2011;percent_30SEP2011;percent_31OCT2011;percent_30NOV2011;percent_31DEC2011;percent_31JAN2012;percent_29FEB2012;percent_31MAR2012;percent_30APR2012;percent_31MAY2012;percent_30JUN2012;percent_31JUL2012;percent_31AUG2012;percent_30SEP2012;percent_31OCT2012;percent_30NOV2012;percent_31DEC2012;percent_31JAN2013;percent_28FEB2013;percent_31MAR2013;percent_30APR2013;percent_31MAY2013;percent_30JUN2013;percent_31JUL2013;percent_31AUG2013;percent_30SEP2013;percent_31OCT2013;percent_30NOV2013;percent_31DEC2013;percent_31JAN2014;percent_28FEB2014;percent_31MAR2014;percent_30APR2014;percent_31MAY2014;percent_30JUN2014;percent_31JUL2014;percent_31AUG2014;percent_30SEP2014;percent_31OCT2014;percent_30NOV2014;percent_31DEC2014;percent_31JAN2015;percent_28FEB2015;percent_31MAR2015;percent_30APR2015;percent_31MAY2015;percent_30JUN2015;percent_31JUL2015;percent_31AUG2015;percent_30SEP2015;percent_31OCT2015;percent_30NOV2015;percent_31DEC2015;percent_31JAN2016;percent_29FEB2016;percent_31MAR2016;percent_30APR2016;percent_31MAY2016;percent_30JUN2016;percent_31JUL2016;percent_31AUG2016;percent_30SEP2016;percent_31OCT2016;percent_30NOV2016;percent_31DEC2016
2;11;0.2965446106;0.2905658822;0.299944747;0.3332483877;0.3397906577;0.3420132141;0.3288001712;0.3469963132;0.3527302107;0.344328364;0.3117123011;0.2905131116;0.2458782045;0.2385279418;0.245209854;0.2616801009;0.2412987665;0.2855588795;0.3038036213;0.2820240334;0.2954628243;0.3343871595;0.3522267206;0.3540831485;0.3263393511;0.3427241179;0.3949217966;0.3657710544;0.3511251967;0.3452138726;0.3318077803;0.3113054227;0.2964719834;0.2989536622;0.2990040692;0.2730467089;0.2597921663;0.2481497606;0.2499946122;0.2222270168;0.2681776893;0.2917864298;0.3056139962;0.3267901207;0.346175321;0.3709266339;0.4016626967;0.4506098568;0.4856208841;0.4325609031;0.4184990779;0.3608065087;0.313066403;0.2603677988;0.2125545826;0.2065594088;0.2018094828;0.2106112206;0.1948540809;0.1997936198;0.1919303013;0.1883000106;0.1729284611;0.1576972213;0.161043246;0.1876608176;0.2011725486;0.1952265202;0.1939809409;0.1703924583;0.1831136574;0.1941056006;0.2001845179;0.1924407907;0.2238425202;0.184055953;0.1923137059;0.1937567277;0.1980409183;0.2034787327;0.2200236267;0.2008236681;0.2144818119;0.2024635424
3;1;4.3791401769;4.3289667737;4.1133844842;4.3948157217;4.79512134;4.9821186336;5.1334036169;5.7222381401;5.9559600228;5.9174658761;6.0654212852;5.9582071001;5.3684612447;5.1045394613;4.6895091143;4.5670897552;4.3989596291;4.4042617047;4.6022119158;5.1446430002;5.4865918676;5.8279518457;5.9583037195;6.3064840759;5.7497627333;5.1103321915;4.2298739867;3.8325424274;3.4267163641;3.1558028617;3.0847924454;3.3944810285;3.5165770436;3.6038451227;3.7267080745;3.9206104575;4.0588365406;4.2375022559;4.2874845105;4.2873247375;4.1384083045;3.9331768228;3.7686062246;4.006779661;3.976322654;3.9089476684;3.6987581787;3.5909030456;3.2916953543;3.0703320243;2.798303669;2.799537691;2.7566357531;2.7919581521;2.7532017571;3.0495749829;3.2617391839;3.2297011772;3.2470250553;3.2851043643;3.1592765461;3.1447625618;3.1469617002;3.1508937232;3.1150771926;3.0178104707;3.0116943451;3.3681546497;3.5112660944;3.555614477;3.5835820114;3.4912394549;3.2428720401;3.1138944805;2.8956734378;2.8210023866;2.7060413947;2.6549686169;2.6507650765;2.9114180769;3.0899250255;3.2503563987;3.3230143095;3.2538521133
3;2;20.135153159;20.304502472;20.063938619;20.458479335;20.822020801;21.560406133;22.46370935;22.618803979;23.165678069;23.956385053;24.858538098;25.522411248;26.227567774;26.818609908;26.86634899;26.79057117;26.834784575;26.710684274;27.716335672;27.682506611;27.64780775;27.318025991;27.082839769;26.662457082;26.087472319;25.332589819;24.87358536;24.499316336;24.067171656;23.807631161;23.627778871;23.902477266;24.012534334;24.097123818;24.000151492;24.027365335;24.367765244;24.677855983;24.857496902;25.058127246;25.581314879;26.018168827;26.278755074;26.681355932;26.737341984;26.594924402;26.535585525;26.16371858;26.179469526;25.870630619;25.87547388;25.372415564;25.145506876;25.190647255;25.267586463;25.466898306;25.3092498;25.590099608;25.650301979;25.904293169;26.111435239;26.095205243;26.044988852;25.933213247;26.294755283;26.448953197;26.485822609;26.482149588;26.373390558;26.331698263;26.260405214;26.224529526;26.148994074;25.98225602;25.995690386;25.68973747;25.659612157;25.298941678;25.03150315;24.985916128;24.972272747;25.061958548;24.949667699;24.470603426
3;3;67.950028898;67.645527891;67.344416027;66.471060075;65.531932668;63.887861224;63.072743492;62.903687937;62.273502885;61.148473875;60.04185722;59.919987571;59.854906453;59.212657751;59.575675062;60.033242672;60.243507105;60.586734694;58.920997344;58.514304031;58.359194716;58.295463605;58.323462055;58.167252062;58.972635242;60.379988847;61.650212698;62.277809057;63.139753918;63.632750397;64.021247295;63.609281907;63.487949244;63.32963119;63.270716558;63.282336579;62.888004129;62.288395596;61.812710214;61.579651941;60.685121107;59.892484094;59.742895805;59.213559322;58.444251221;58.999631231;59.106689812;59.336347919;59.791482246;60.170069131;60.640621988;60.488634904;61.538215542;62.091132539;62.132648642;62.033877272;61.597636778;62.022336251;61.747294146;61.545303605;61.884480747;61.788547775;61.849792555;61.920465567;61.770502573;61.751946757;61.982698777;61.841042486;61.864270386;61.813602015;61.740223025;62.089552239;62.400488338;62.591018663;62.733941844;62.961813842;63.238858848;63.639070876;63.778127813;63.663609527;63.30908123;63.28106152;63.176238824;63.839631574
3;4;0.4579202419;0.4207512796;0.4305200341;0.4812766496;0.5722400902;0.5878242282;0.5636201444;0.5853219271;0.5890956366;0.5929404274;0.6433609798;0.6602967451;0.6261932035;0.6818609908;0.7034263671;0.6875188879;0.6973500697;0.6452581032;0.7016292068;0.7051847103;0.7002466778;0.741449414;0.7502171681;0.7971901022;0.77507118;0.7408587589;0.7424351874;0.6474704416;0.5971704541;0.5643879173;0.5036395829;0.5448416431;0.5106580525;0.4863850484;0.5112861688;0.5488102846;0.501364005;0.4944955784;0.555850593;0.5072923272;0.4982698962;0.5409819332;0.5886332882;0.6203389831;0.6354090027;0.7040128734;0.6809987982;0.7148556989;0.7016163404;0.642627633;0.6939536079;0.6902529857;0.6939558682;0.7373794668;0.8043061313;0.7879878389;0.8923626069;0.8421370359;0.8192309992;0.7856973435;0.7876312719;0.7473841555;0.8128475064;0.8258279063;0.837621811;0.8191199849;0.8597212581;0.9396370685;0.9173819742;0.9836934907;0.9580650228;0.9474367294;0.9766767556;0.9965456398;0.973294918;0.9928400955;0.9649449935;0.9208778119;0.9203420342;0.9148883431;0.9715629298;0.9628248711;0.9395362934;0.9447361625
3;5;0.2089538968;0.1735056823;0.1875532822;0.2321948748;0.2464391629;0.2589715131;0.2878923039;0.2660554214;0.2884537255;0.2865215488;0.3255561584;0.3107278801;0.316914853;0.3277453381;0.2874215264;0.3210939861;0.3317124656;0.318877551;0.3369405795;0.3165317734;0.3063579215;0.3228892609;0.3435204928;0.2920399384;0.3282189181;0.3266151518;0.2929609118;0.3177028875;0.3326519979;0.2901430843;0.3226441078;0.3449357165;0.386862161;0.367661139;0.3522193607;0.3758974552;0.4092015041;0.4186969861;0.4319348557;0.4051292891;0.4048442907;0.3742642305;0.4194857916;0.4576271186;0.4748846231;0.4861041269;0.480705034;0.4787870727;0.4688370873;0.4965758982;0.5172524578;0.5714652626;0.588423409;0.6176340833;0.6558188455;0.5925420364;0.6277309373;0.5765167522;0.5591102075;0.578154649;0.5513418903;0.5404162355;0.5221416274;0.473881114;0.5009306909;0.5173389378;0.547338068;0.565397663;0.5820815451;0.6337001193;0.6465630072;0.5684620376;0.5748149655;0.5392778151;0.5907561194;0.5727923628;0.6176580272;0.604755578;0.6075607561;0.5971561845;0.5878177543;0.6184888694;0.6689325222;0.667125764
3;6;2.9164628996;3.0276741563;3.3716965047;3.7615569722;3.7843030784;4.3696304518;4.3143297381;3.9908313209;4.0424148858;4.1943571173;4.5074025269;4.0433465393;4.0206185567;4.1815784517;4.1789577188;3.8644605621;3.7204568585;3.6989795918;3.6746343204;3.8023880119;3.5688708522;3.5756995934;3.5773513385;3.5123722325;3.8516292313;3.971162272;3.985071033;4.0577495375;3.9838082642;4.0500794913;4.0409207161;3.8648479147;3.7835119347;3.8412929417;3.8706256628;3.5522309514;3.4505640345;3.5517054683;3.4802619933;3.6990065525;4.0588235294;4.4231227246;4.3369418133;4.3118644068;4.8391411946;4.4587481981;4.6267859527;4.7180476127;4.6096849284;4.6801467009;4.5653151706;5.0340310774;4.4163735209;4.1249133422;4.0895873291;3.9647577093;4.3171887501;3.9722306067;4.2127608683;4.207186907;3.8973162194;4.0243762217;4.1178628884;4.1901066925;3.9335377204;3.8153746666;3.7272387462;3.5296968392;3.5595493562;3.5052366432;3.6045233234;3.532770928;3.53790981;3.6034692711;3.6922257463;3.661097852;3.6663248182;3.7797223622;3.7308730873;3.6730738896;3.7753427088;3.5903059546;3.6001125712;3.4841181028
3;7;2.3963010714;2.4854688991;2.757885763;2.604804323;2.5688150036;2.7623628068;2.5261535966;2.3003561049;2.2995043471;2.2961518564;2.2633904349;2.1712110619;2.2527682321;2.3846298738;2.4430829741;2.3949833787;2.3370650986;2.4197178872;2.5369643636;2.48016668;2.4906501154;2.5193334928;2.5625839059;2.490232448;2.5941157861;2.5372420935;2.5323059636;2.6300973216;2.6451845617;2.6987281399;2.5772181782;2.5360614613;2.5842392356;2.4357550458;2.5602181488;2.4170206368;2.4146575241;2.5013535463;2.5101787927;2.6421475375;2.7301038062;2.9498826171;2.8822733424;2.8305084746;3.0767172764;3.0272553555;2.9843770864;3.1320654342;3.1015376545;3.2293661355;3.1356422284;3.2875304996;3.1052126639;2.9400642844;2.9511848048;2.7579574362;2.8001723183;2.5716872925;2.6281169647;2.5705645161;2.4504084014;2.5324824652;2.3764500014;2.4996535957;2.4499069309;2.4896936383;2.3442088962;2.3127456787;2.239806867;2.2007158955;2.2773676771;2.253082414;2.240760994;2.2416064017;2.254073554;2.2720763723;2.2375536081;2.1578778577;2.2569756976;2.1790567186;2.2026529435;2.1778703805;2.2384343948;2.1993630025
3;8;0.3645578624;0.3990630693;0.4177323103;0.3335162747;0.3717472119;0.3452953508;0.3811531911;0.3806639106;0.2884537255;0.4098849934;0.3216804899;0.3534529636;0.3627338679;0.3729515916;0.3630587701;0.3286491387;0.3882543631;0.300120048;0.4003646886;0.3085183108;0.3182939445;0.3428206968;0.3474690042;0.3788626228;0.3559000316;0.3385644866;0.3973031543;0.4061771093;0.4889583584;0.4451510334;0.5115089514;0.4978049545;0.4410228636;0.5055340661;0.4393273746;0.436041048;0.5492885055;0.4584010106;0.594795539;0.4614951032;0.5397923875;0.6056275731;0.551420839;0.4813559322;0.4748846231;0.4928090114;0.4873814929;0.5087112648;0.4885085735;0.4706111454;0.4979759686;0.4815718505;0.4764950432;0.4191088423;0.4021530656;0.4064031768;0.344636593;0.3591910655;0.3468277223;0.3291034156;0.3208868145;0.3305737611;0.3330416867;0.2771234585;0.2983685536;0.309864468;0.2830138303;0.290775941;0.241416309;0.2280259844;0.2382074237;0.2154445165;0.2390823308;0.2460299709;0.2687456117;0.338902148;0.272701846;0.2794703807;0.3240324032;0.3042116412;0.3216361297;0.3289834412;0.3571969779;0.3593871051
3;9;0.2667496554;0.2776090917;0.2941176471;0.2026427998;0.3466856021;0.2301969006;0.3081664099;0.2947075437;0.207199155;0.3541724701;0.1627780792;0.2990755846;0.2940053456;0.2297984555;0.2420391801;0.2795406467;0.3392513853;0.2025810324;0.3369405795;0.272457729;0.2625925042;0.2431635175;0.1776830135;0.3946485655;0.3321733629;0.2867840357;0.2849345854;0.2855304432;0.3406677087;0.3020667727;0.3383828448;0.4076513013;0.3056211072;0.367661139;0.242387517;0.3796564297;0.3170390032;0.3465078506;0.4071517083;0.331149158;0.3321799308;0.3062161886;0.3924221922;0.3491525424;0.2876061802;0.3419491099;0.3071171051;0.2859422796;0.3376938461;0.337541787;0.330913063;0.3371002954;0.3549728174;0.3025146531;0.2660397203;0.313333747;0.2277063204;0.2837307576;0.2033128027;0.1986480076;0.2158693116;0.1868460389;0.208856651;0.1607316059;0.1943501588;0.1724463126;0.2029155764;0.1480803403;0.1770386266;0.201511335;0.1701481598;0.1713173264;0.1856703207;0.2112378538;0.1428467666;0.1957040573;0.1887935857;0.1763870436;0.1755175518;0.1802735651;0.1996362184;0.18642395;0.1645270928;0.2453301197
3;10;0.2222913795;0.2342326711;0.2046035806;0.2659686748;0.2464391629;0.2877461257;0.2473440921;0.2619622611;0.215324612;0.1949938318;0.182156422;0.2058572205;0.2100038183;0.1958937653;0.1626200741;0.2115442732;0.1696256926;0.1575630252;0.1902723273;0.2243769533;0.2387204583;0.2112732201;0.2369106847;0.3354512806;0.2807655805;0.334581375;0.2448029537;0.3659615539;0.3005891547;0.2980922099;0.2321463703;0.2587017874;0.3017524856;0.2910650684;0.3067717013;0.3683795061;0.298606503;0.2887565421;0.3044786688;0.348763475;0.2802768166;0.2415705488;0.3315290934;0.3694915254;0.294294696;0.2782527071;0.2971024169;0.262667908;0.2819579686;0.305085846;0.2152541284;0.2664697573;0.2622321714;0.2048276297;0.1763286519;0.2016504312;0.196935196;0.1811047389;0.1943431203;0.186788425;0.1896149358;0.1782223755;0.1834551664;0.1662740751;0.2080367897;0.2344192062;0.1682063331;0.1480803403;0.1448497854;0.1564364311;0.1361185278;0.1505515899;0.1297148816;0.1590496782;0.1234777135;0.2052505967;0.1398471005;0.158061117;0.1485148515;0.2005543412;0.1597089748;0.1447527141;0.2034940359;0.1829215804
3;11;0.7024407593;0.7026980134;0.8141517477;0.7936842994;0.714255879;0.7275866321;0.7014840646;0.6753714543;0.6744129357;0.6486529508;0.6278583056;0.5554260856;0.4658266514;0.4897344133;0.4878602224;0.5213055304;0.5390327566;0.5552220888;0.5827090023;0.5489221893;0.6206731917;0.601929363;0.6396588486;0.66300959;0.6722556153;0.6412809687;0.7665141665;0.6796428859;0.677327562;0.7551669316;0.7397206374;0.6389150204;0.6692715386;0.6740454215;0.7195879412;0.6916513175;0.7446730074;0.7363291825;0.7576562223;0.679912633;0.7508650519;0.7145044401;0.7070365359;0.6779661017;0.7591465454;0.7073653156;0.7944985979;0.8079531853;0.7475164749;0.7270130797;0.7292938379;0.6709901117;0.6619763351;0.5798197517;0.5011445895;0.4250170627;0.4246415164;0.3712647148;0.3916761347;0.4091555977;0.4317386231;0.4311831666;0.403601366;0.4018290148;0.3969122961;0.4230323606;0.3871415603;0.3742394055;0.3889484979;0.3897653454;0.3847966075;0.3556132382;0.3230154895;0.3156142051;0.3292739026;0.2887828162;0.3076636211;0.3298666789;0.3757875788;0.3898415846;0.4103633379;0.3969733523;0.3788452796;0.3529310493
4;1;0.1166180758;0.0944643869;0.1270878722;0.0537249284;0.0527333451;0.0687521485;0.0832916875;0.0836820084;0.0975451146;0.127815945;0.0919822168;0.0603591369;0.0723693733;0.041958042;0.0819560169;0.0792393027;0.077190274;0.0621426796;0.1307873398;0.1313197636;0.1279426817;0.1136220174;0.0971345313;0.1072833472;0.105969622;0.0809810273;0.1031518625;0.1126760563;0.0990316901;0.0644953241;0.0526537489;0.0729242629;0.051009998;0.0400120036;0.0586281024;0.0677113562;0.0666730165;0.0471742617;0.0648628614;0.0648688722;0.0826370398;0.0637290605;0.0543232232;0.0544267054;0.0178635227;0.0089373492;0.0447747828;0.0626174076;0.0624164066;0.0804217675;0.0802782981;0.0897746656;0.0711300791;0.0790930662;0.0944854836;0.0862440707;0.0680966973;0.075225677;0.1077854241;0.0740496956;0.0730756739;0.0716788786;0.062992126;0.0466780769;0.046339203;0.0761498629;0.0449034576;0.0601277715;0.0520446097;0.0441306267;0.0723850887;0.07183392;0.0769230769;0.0821692687;0.0602692024;0.0917551448;0.0576775186;0.1003890074;0.0799803125;0.0609570253;0.0419086392;0.0411813154;0.0576368876;0.0622242335
4;2;13.527696793;12.639334971;11.129266521;10.655444126;9.6853577079;9.0409075284;8.8955522239;9.0209205021;9.7545114616;10.017574692;10.424651234;10.894824204;11.101461861;11.678321678;11.678732414;11.833069202;11.822976972;11.757394979;11.156160084;11.779382797;12.372057318;12.01868451;11.959689169;11.252831088;10.455669375;9.7292919944;8.7908309456;8.4394366197;8.1095950704;8.1801569386;8.1823925864;8.7300760496;9.3654356254;9.3428028409;9.8006644518;10.514606307;11.143918468;11.416171337;11.554855448;11.444722454;11.321274447;11.016023307;10.60208239;11.366110305;11.539835656;11.216373224;11.27429032;10.877538241;10.414623272;10.168885712;9.4728391758;9.2557680223;9.6559082422;9.7548114949;9.8952070091;10.728762398;11.295539666;11.36743564;11.358925462;10.942899457;10.912633972;10.94297547;10.472440945;10.362533064;10.202347853;9.9756320439;9.6692111959;10.334460729;9.9330855019;9.8043542218;9.9312341658;9.7478629409;9.8671328671;9.9219391947;9.6497689681;9.3655787128;9.1771340682;8.8907014682;8.7055494032;9.0460225541;9.2199006167;9.6128956348;9.6714697406;9.4863672361
4;3;29.970845481;30.568675609;31.608569354;32.342406877;32.483740552;32.811962874;32.583708146;32.351464435;31.718419769;31.219044576;31.33527518;30.99441678;31.292517007;30.979020979;30.678869007;30.705229794;30.837514473;30.275913497;31.62437876;30.439921208;29.644319345;29.604847873;29.881010199;30.277744666;30.425055928;30.379453957;30.510028653;30.388732394;30.028609155;29.65709986;29.875737152;29.711428274;30.095898796;30.259077723;30.525698652;30.237957052;30.793408896;30.842532314;30.921052632;31.025854879;31.273528602;31.28186453;31.145314622;30.968795356;30.769917828;30.807042631;30.196113549;29.752213973;29.567543469;29.255651863;28.819909018;28.189244995;27.785187161;27.251955356;26.979900361;26.373436826;25.953353762;26.579739218;26.664455684;26.929405957;27.257226372;27.397260274;28.015748031;27.773455734;27.81124498;27.840389887;27.885047149;27.485907554;27.650557621;27.463959988;27.289178429;27.196322103;27.06993007;26.937825253;26.846581397;26.523790798;26.127915919;25.887815284;25.944382921;25.516610789;25.354726696;25.314742911;25.262247839;25.070709356
4;4;47.308066084;47.950122804;47.185911402;47.295845272;47.336966075;47.146785837;47.109778444;48.050209205;48.219801658;48.058795335;47.769431243;48.136411649;47.894051238;47.552447552;47.397896462;47.319070259;47.703589348;48.123291076;46.48182056;47.419566645;47.620266121;47.771745992;47.656629432;47.300035761;47.898269163;48.912540491;49.650429799;49.645070423;50.231073944;50.360098893;50.379106992;49.890613606;49.367476025;48.964689407;48.397498534;48.007351519;47.185446233;46.777997924;46.35841364;45.945695487;45.395280507;45.1201748;45.522861023;45.283018868;44.953554841;45.339172401;45.777737978;46.497897844;47.374052608;47.868823161;49.25519579;49.501750606;50.520138704;51.348976184;51.357155128;51.496334627;51.004426285;50.92778335;50.733770002;50.806318907;50.941864242;50.963682701;51.070866142;51.384782947;51.359283287;51.507767286;51.990719952;52.22096956;52.565055762;52.956751986;52.754252624;52.955965807;53.125874126;53.047110381;53.338244157;53.683313672;54.569341195;54.668088844;54.848037406;55.275830539;55.205651679;54.853512178;54.818443804;55.051476411
4;5;0.4664723032;0.491214812;0.5446623094;0.4297994269;0.5097556688;0.4640770024;0.4497751124;0.4184100418;0.3414079012;0.4313788145;0.4905718228;0.5734118002;0.4486901143;0.4335664336;0.4507580932;0.4622292657;0.5274668725;0.4847129008;0.588543029;0.5909389363;0.5501535312;0.4797374069;0.4856726566;0.6437000834;0.5887201225;0.5552984729;0.5959885387;0.6873239437;0.6382042254;0.709448565;0.6950294861;0.6667361183;0.7855539686;0.8102430729;0.8696501857;0.7448249178;0.7905514811;0.7925275969;0.8246849518;1.0008340284;1.0650996235;1.0742898762;1.1770031689;1.0794629898;1.0807431225;1.0099204576;0.9313154831;0.8408623312;0.9808292465;0.8310249307;0.8117027919;0.915701589;0.8713434694;0.9139643202;0.987802783;1.1297973264;1.1831801158;1.1534603811;1.0446894951;1.044923482;1.1042546281;1.146862058;1.1496062992;1.2136299984;1.2048192771;1.1574779165;1.1151025296;1.112363773;1.0483271375;1.081200353;1.1219688744;1.1493427196;1.1188811189;1.1161325664;1.0714524878;1.1469393105;1.1727762112;1.2674112185;1.2919896641;1.231331911;1.2093635874;1.2295564184;1.2276657061;1.2218576762
4;6;0.6219630709;0.5478934442;0.5628177197;0.5372492837;0.6152223589;0.8250257821;0.9328668999;0.769874477;0.7641033978;0.8308036428;0.9198221677;0.8299381319;0.8973802287;0.8111888112;0.9834722033;0.8320126783;0.86195806;0.7457121551;0.8108815067;0.7222586999;0.7164790174;0.795354122;0.8013598834;0.9297890094;1.047921818;0.9254974549;0.9742120344;0.8;0.9022887324;1.0104267441;1.0214827296;0.9271799146;0.9793919608;0.9502850855;0.9380496385;0.9382859354;0.8572244976;0.8397018587;0.852483321;0.8988972292;1.0375539436;1.0378732702;1.0140334993;1.0431785196;1.3754912469;1.2512288855;1.2626488762;1.2344574649;1.248328132;1.3224912876;1.2933725805;1.3107101176;1.2981239442;1.327005888;1.5289469163;1.4661492022;1.5832482125;1.4292878636;1.5836166155;1.6290933026;1.526469633;1.5371137305;1.6771653543;1.6026139723;1.6759345073;1.6219920804;1.5117497381;1.5933859451;1.6951672862;1.6034127685;1.6720955483;1.7742978234;1.6153846154;1.6091481786;1.7745931829;1.7630095688;1.6341963599;1.681515874;1.7411098806;1.737275221;1.7302281027;1.747264384;1.6772334294;1.5556058378
4;7;4.9368318756;5.0255053845;5.6463326071;5.7127507163;6.2928458429;6.668958405;6.9798434116;6.6443514644;6.0640546253;6.2629813069;6.3927640656;5.8095669232;5.6882327399;5.9020979021;6.2149979511;5.8505018489;5.5834298212;5.9159830972;6.4085796495;6.4215364412;6.3843398158;6.5143289989;6.4715881496;6.4489212063;6.7231837984;6.5710319297;6.5329512894;6.9746478873;6.8772007042;6.78275825;6.5922493682;6.698614439;6.2334217507;6.4919475843;6.4197772132;6.2391178178;6.000571483;6.2175676951;5.8098591549;6.3664164582;6.9598751263;7.1467589221;7.1887732005;6.9303338171;7.2972490175;7.1766913933;7.2893346467;7.299400662;6.9995541685;7.3183808417;7.2072072072;7.5410719095;6.6862274384;6.5032076632;6.4593712421;6.2613195343;6.5798433776;6.0765630224;6.1769339192;6.2613131479;5.9272491069;5.8617394075;5.5748031496;5.6869456978;5.6302131603;5.7112397198;5.7626103877;5.3363397219;5.2342007435;5.1412180053;5.1538183134;5.2582429423;5.3496503497;5.4711038072;5.4978905779;5.4725389959;5.3383747757;5.552766972;5.4325089209;5.2179213654;5.3044363288;5.3006236028;5.2161383285;5.1080438964
4;8;0.3692905734;0.3967504251;0.3812636166;0.2865329513;0.333977852;0.412512891;0.3165084125;0.3179916318;0.471468054;0.3834478351;0.3372681282;0.347065037;0.2460558692;0.3916083916;0.3141647316;0.3169572108;0.2573009134;0.2485707184;0.2746534135;0.28890348;0.3582395087;0.3534907209;0.2792617776;0.286088926;0.341457671;0.3354928274;0.3323782235;0.2929577465;0.3080985915;0.3547242825;0.3791069924;0.416710074;0.3774739849;0.5201560468;0.5081102208;0.4933255949;0.5429088485;0.4811774696;0.5281690141;0.4818830507;0.5600954917;0.5098324836;0.5794477139;0.5896226415;0.5805644873;0.6345517919;0.6447568729;0.6261740764;0.659830584;0.6791171477;0.7046650611;0.754107191;0.6757357518;0.5888039371;0.6098608487;0.5174644243;0.4596527068;0.4764292879;0.5389271205;0.526575613;0.4952906788;0.4539662313;0.3464566929;0.3967636533;0.3861600247;0.4112092598;0.4340667565;0.3908305148;0.4460966543;0.4927919976;0.5790807094;0.4741038718;0.4475524476;0.479320734;0.4218844171;0.3539127015;0.4165598564;0.3952817167;0.4122062262;0.3779335568;0.4071124948;0.4294622897;0.4495677233;0.5317343591
4;9;1.0884353741;0.7935008502;0.9985475672;0.787965616;1.001933556;0.6187693365;0.7829418624;0.6861924686;0.6990733214;1.0225275603;0.6132147785;0.8299381319;0.8250108554;0.7132867133;0.7785821609;0.7263602747;0.7461726489;0.5468555804;0.7847240387;0.6303348654;0.5117707267;0.6817321045;0.5099562895;0.9655501252;0.7064641469;0.6941230912;0.6991404011;0.7323943662;0.957306338;0.8276899925;1.0846672283;0.9896864257;0.775351969;0.9202760828;0.7230799296;0.9092667827;0.8953233641;0.7925275969;1.2787249815;1.0101010101;0.7896428244;0.9832483613;0.8239022182;0.8345428157;0.7056091461;0.8579855215;0.9044506134;1.0197692101;1.0343290236;0.9739969618;0.9098207118;0.996498788;1.146972526;0.9579049126;0.9362652465;0.8193186718;0.7065032346;0.7104647275;0.530635934;0.4936646372;0.5440077947;0.4619305511;0.4094488189;0.4667807686;0.5483472351;0.5787389583;0.5762610388;0.5261180008;0.4535315985;0.4633715799;0.4632645675;0.4597370879;0.4265734266;0.5204053684;0.5022433536;0.7602569144;0.54473212;0.5333166018;0.5414051926;0.50594331;0.5268514638;0.5765384163;0.5129682997;0.7919447901
4;10;0.3109815355;0.3400717929;0.4357298475;0.5193409742;0.3691334154;0.550017188;0.4331167749;0.4184100418;0.5039830922;0.4313788145;0.3679288671;0.4979628791;0.5934288609;0.4195804196;0.3551427401;0.5546751189;0.3473562331;0.5344270445;0.4054407533;0.4596191727;0.4477993859;0.4544880697;0.6313744536;0.6198593396;0.5180737078;0.682554373;0.5730659026;0.676056338;0.4841549296;0.5804579168;0.4106992418;0.6042296073;0.6631299735;0.500150045;0.4201680672;0.6771135616;0.5048099819;0.5849608454;0.5837657524;0.6486887221;0.4040033055;0.5553532411;0.6699864192;0.6259071118;0.4823151125;0.4736795067;0.519387481;0.5367206369;0.4101649576;0.4199803413;0.3835518687;0.4668282611;0.3823241753;0.4306178047;0.3264043979;0.3880983182;0.4085801839;0.3928452023;0.4725976287;0.4772091493;0.3816174082;0.3345014336;0.3858267717;0.3111871791;0.3475440222;0.2665245203;0.3218081126;0.3156708005;0.3717472119;0.3309796999;0.3040173724;0.2945190719;0.2797202797;0.2875924404;0.2879528561;0.3539127015;0.3204306588;0.3262642741;0.3445305771;0.3779335568;0.2993474226;0.2176726674;0.3919308357;0.4525398801
4;11;1.2827988338;1.1524655205;1.3798111837;1.3789398281;1.3183336263;1.3922310072;1.4326170248;1.2384937238;1.3656316046;1.2142514779;1.2570902959;1.0261053267;0.9408018527;1.0769230769;1.0654282202;1.3206550449;1.2350443844;1.3049962714;1.3340308658;1.1162179908;1.2666325486;1.2119681858;1.226323458;1.1681964477;1.1892146474;1.1337343822;1.2378223496;1.2507042254;1.3644366197;1.4726432334;1.3268744735;1.2918012293;1.3058559478;1.200360108;1.3386750049;1.1704391565;1.2191637299;1.2076611001;1.2231282431;1.1120378093;1.1110090901;1.2108521486;1.2222725215;1.2246008708;1.19685602;1.224416838;1.1551893973;1.2523481528;1.248328132;1.0812259852;1.0614574971;0.9785438549;0.9069085089;0.8436593725;0.8246005841;0.7330746011;0.7575757576;0.8107656302;0.7876627145;0.8145466513;0.8363104904;0.8282892641;0.8346456693;0.7546289093;0.7877664504;0.8528784648;0.6885196827;0.6238256295;0.5501858736;0.6178287732;0.6587043069;0.6177717118;0.6223776224;0.5272528075;0.5491194;0.4849914799;0.6408613176;0.6964487389;0.6582994955;0.6522401707;0.7004729689;0.6765501824;0.7146974063;0.6674963231
